Title,Link,Price,Del Price,Information,Image,Year,Brand,Location
N/A,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-noida-10006003729/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/b199e3d6-f904-11f0-bd51-02ede2007fbe/561ae17a-90f5-426f-8b05-55b480c6f47d/9ec727dd-778b-4e4b-be3a-a759022894c1/b3df6073-6f6d-499c-be6a-1b804ddf06db/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-faridabad-11060663721/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/e8755eb4-13d3-11f1-bd51-02ede2007fbe/635d40e1-e8d3-4466-b8f2-965041fab9fb/9f734a8c-173c-485c-a36a-17d6a555ac29/107af536-4678-4677-a711-9b91fec96715/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-noida-10166061722/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/391227d6-1180-11f1-bd51-02ede2007fbe/2659df6e-86b1-4e9a-9a34-d5a55053246c/bb4dbcff-37ff-4605-ae5d-1ac646fdc08e/f3ef4c9c-cc86-4b35-aa4c-22ef0ac8c2d9/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-gurgaon-16341585724/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/uploads/no_bg/ec2fca7e-66f1-11f0-bd3e-02ede2007fbe/687f78a7348a5799e914ef01/8d4f80d7-f554-46e5-8ede-2a45c52a87d8/slot/2-Right-Front-Diagonal.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-new-delhi-10013368748/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/b44381ec-1631-11f1-bd51-02ede2007fbe/m/6756c661-2fd4-4392-941a-57e7a1cda9a8/06e1f770-5d35-41d8-9548-365a5373f2e2/ea62a05f-3ebb-49e9-9c23-a46d0df2b97f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-noida-15167908766/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/3ca2bb36-f835-11f0-bd51-02ede2007fbe/m/426b5434-bddf-45e1-9894-b279c98cadbe/08ef99a4-1d08-434c-b301-2abae1849e68/240d31f1-3209-494c-9d97-adc973de01f8/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-ghaziabad-10046665753/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/bc261db0-fa80-11f0-bd51-02ede2007fbe/a31d79c9-2127-43a4-a722-c6f7f75f4c28/b135268a-b362-41f2-ba48-fb5c6c85a8d4/b747778d-1b14-4e9f-9812-e1e982caf840/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2021-cars-gurgaon-10111169729/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9bb20ab8-0b28-11f1-bd51-02ede2007fbe/d2fdfbf1-51f7-4e71-88df-7c2592a6c96d/902f1dde-885d-40f9-883c-fb8cdd5dcca2/8796cf84-5525-4146-8a44-334ecbf30e98/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2021-cars-gurgaon-11090762790/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/f457ac74-059a-11f1-bd51-02ede2007fbe/525ee644-8b62-4da1-8727-3d461eb53735/6464af3b-4e5b-42e1-bf21-95401a350db7/c953414e-343b-4a5b-86ee-bf0d49e16400/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-ghaziabad-10068860739/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/4b4b8296-067a-11f1-bd51-02ede2007fbe/23cbf2ae-232c-41b0-9586-572d2a00b81a/899cab1c-e961-43e1-b933-c8106c310b80/b8c97e63-278b-4cbd-b61f-4f30e48e51b9/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-gurgaon-10105469740/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/1d04611a-1493-11f1-bd51-02ede2007fbe/m/9579e29f-53ce-426b-90e3-780bc5f28e3e/bc16fee3-5b87-437b-a4c7-dae8c2b5db82/08786161-213d-4845-aaee-5be8a8559cad/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2020-cars-gurgaon-10085962740/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/d528c44a-1306-11f1-bd51-02ede2007fbe/6613a5ca-5ecb-4030-961b-6eb9febf5b5a/2223eed7-44f5-47fb-b051-c59c350d590c/cf7d829b-905a-4e31-a3e1-6e75b93e2d56/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-new-delhi-10574164730/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c6d55776-08bd-11f1-bd51-02ede2007fbe/5e3cb1f1-7a9b-4a94-abb4-c94068bc9dde/6a18d526-42b7-466a-9c7c-df0cf778e45f/ab4f8d08-fe73-4320-86dd-b620f1bbc6fb/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-new-delhi-10025962721/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/92c8c4b2-0be8-11f1-bd51-02ede2007fbe/m/d8d5052f-86b4-4547-96eb-f77db7b8dbdc/d97be493-56ff-4c27-9fd2-cf6a473c1164/c68ecd2e-9c33-4b62-ab4a-5caccec2ea89/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-faridabad-10187369743/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c4ac82d2-13d3-11f1-bd51-02ede2007fbe/m/1d4e3461-a242-4214-b2b6-1e54b0c090cb/0fcfd2e8-7a8e-456b-9806-c2e69bc63964/391c04d4-8935-48fc-a64a-88f42bc6d138/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-faridabad-16397207763/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/2689b488-1303-11f1-bd51-02ede2007fbe/m/fed6740a-4391-4bf4-8281-bf6d7475b5f8/ba721e49-2b25-4b27-b2eb-e1bf06663ac2/6e87da8d-a6f4-4106-b477-a35d4177f0a8/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2020-cars-noida-10078662741/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a74612f0-154d-11f1-bd51-02ede2007fbe/fdc42ec8-e727-4fb9-8027-a45a6b3456ec/eff61c18-1bdb-49cf-b41e-6825ccb71acb/1d50b935-fbf0-4e54-8481-6d2380a3d109/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-new-delhi-10058863778/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/e5848e28-028f-11f1-bd51-02ede2007fbe/e0c37dd3-5921-4f44-a7bb-e0236ab70487/bae4d130-8748-4518-af5a-28f8ce8e645c/08de2261-da52-4145-815d-17825b3fdb3d/slot/camera-SRP.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-new-delhi-10000067741/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10000067741/main image/2026-03-06/car_replace_bg_49cf5e11-e9b4-4bbb-b3ca-b13b5241b479.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2021-cars-noida-10529566734/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/e31534be-04e5-11f1-bd51-02ede2007fbe/d55248b5-58fc-48ad-9bde-7fa2be94529b/38de2fa7-fc52-464f-a13c-4b715f05def6/f76e779c-55bd-40a5-bf33-5fb1bab7aab3/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2019-cars-gurgaon-10183765746/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/60bf2326-153e-11f1-bd51-02ede2007fbe/b84ef1ab-0529-4bbb-90eb-447a0bda918d/14dc0867-6c63-480b-a19a-0343f2f36753/6758491e-7f58-4c11-a1dd-51f4080df227/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2015-cars-noida-10574662728/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/09b98720-16d2-11f1-bd51-02ede2007fbe/m/1a159413-8ede-4492-a33f-642a59925e73/ec19bb56-7e8c-43f5-9c23-1f8aa6dd8693/11b86857-41d8-4910-8e6c-27d1c2bc3b37/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2019-cars-faridabad-10198865733/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/b6f848aa-07e5-11f1-bd51-02ede2007fbe/m/2be406ee-5bbf-49a5-8a51-6b6d41e9d693/8e69597d-a6a6-4b35-a853-1fa717ca62f6/fd0e74e5-b95f-4ff7-aeea-bb2e6a35acd1/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-new-figo-2016-cars-new-delhi-10094964789/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/a8e60fa0-fde4-11f0-bd51-02ede2007fbe/m/a3f3843d-e9f2-4dad-b8e8-9db2c0a10ff0/cd8eabac-a38d-4dca-bc2d-546fcdb49ce7/6e9729ae-c66f-4062-96af-ee8763cc9f47/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-new-figo-2015-cars-gurgaon-10076666720/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/924827e0-1a15-11f1-bd51-02ede2007fbe/c2b988ea-b869-4341-8832-95d03c81ac0e/07e6e870-1522-4bec-a04d-13f305c80b9d/49118891-fc41-470d-b064-285e37fc0f81/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-2015-cars-noida-10113467722/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/844f78e4-1148-11f1-bd51-02ede2007fbe/m/af9f553c-4301-44ab-8e9d-f74893d30e34/8d6869f8-b7a2-4426-a1c1-2412a9d3cd1e/61cb9032-e0fd-4db8-9760-364b89f06c32/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-new-figo-2016-cars-ghaziabad-10025465772/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/dcdd3ab0-0d78-11f1-bd51-02ede2007fbe/d1886ce0-6949-4f54-ae68-36217e882f66/82dc66e2-fed7-4c1d-9c04-b759ae5433b8/5312d0a2-aa32-43ee-8c6b-050829b297af/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-ghaziabad-11268666738/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11268666738/main image/2026-01-31/car_replace_bg_a9065d4f-fbb9-4e48-8bf1-e746426acfd5.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-2011-cars-noida-10573466725/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/visio/prod/10573466725/mainimage/FrontRightSide-Transparent/shadowBackground/17728791588867EZFBA.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-gurgaon-10130265727/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/visio/prod/10130265727/mainimage/FrontRightSide-Transparent/shadowBackground/1772006049870J2TAAO.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-new-delhi-10049466773/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10049466773/main image/2025-12-20/car_replace_bg_feeb9451-2902-4ed6-87fd-7d2ca42b43d7.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2019-cars-new-delhi-10007763704/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10007763704/main image/2026-03-06/car_replace_bg_c25e7861-bc13-4063-93c3-30e8bf5f3d36.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-new-figo-2018-cars-new-delhi-10086763742/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10086763742/main image/2026-03-07/car_replace_bg_7ecaac25-2e19-43b5-9934-29247ded0f77.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2015-cars-noida-10524768729/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10524768729/main image/2026-02-19/car_replace_bg_8be3878a-4093-467d-9be5-0c64bdafa08b.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-2014-cars-faridabad-11014164747/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11014164747/main image/2026-03-01/car_replace_bg_9b2e692b-6ca2-4e57-91dc-066130582a7a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-new-delhi-10090169789/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10090169789/main image/2026-01-24/car_replace_bg_ac5edb4b-1238-41c5-ab21-ea68d71340f7.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2016-cars-faridabad-11081463724/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/11081463724/main image/2026-02-15/car_replace_bg_744e8d84-e754-45de-ae01-24643d6bcbe6.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2016-cars-new-delhi-10063961788/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10063961788/main image/2026-01-20/car_replace_bg_c65e83c7-acab-403b-8e59-8b01b6dea9f9.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-figo-aspire-2017-cars-new-delhi-10012266713/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10012266713/main image/2025-12-27/car_replace_bg_7b64a77f-17d8-470b-9082-f02fd79b91b2.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
2016 Ford Endeavour,https://www.cars24.com/buy-used-ford-endeavour-2016-cars-noida-10590461717/,₹ 11.86 lakh,N/A,"1,30,000 km | Diesel | Auto | HR-51","https://marketplace-cdn.cars24.com/production/10590461717/main image/2025-12-28/car_replace_bg_2d3e7f50-8639-43b0-84c2-2357b6e1fe7e.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Ford,Noida Gaur City Greater Noida
2017 Ford Endeavour,https://www.cars24.com/buy-used-ford-endeavour-2017-cars-sonipat-11533967734/,₹ 15.52 lakh,N/A,"97,866 km | Diesel | Auto | HR-10","https://marketplace-cdn.cars24.com/production/11533967734/main image/2026-02-16/car_replace_bg_cf9080f4-b51b-4ddc-8c55-22b308692524.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Ford,near Nidaan Blood Bank Sonipat Haryana
2016 Ford Endeavour,https://www.cars24.com/buy-used-ford-endeavour-2016-cars-noida-10531369759/,₹ 13.99 lakh,N/A,"96,528 km | Diesel | Auto | UP-16","https://marketplace-cdn.cars24.com/production/10531369759/main image/2026-01-06/car_replace_bg_f9535168-9be8-4c60-a74d-6eae447f288c.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2016,Ford,Sector 93 Noida Uttar Pradesh
2021 Ford Endeavour,https://www.cars24.com/buy-used-ford-endeavour-2021-cars-gurgaon-10183761782/,₹ 26.00 lakh,"₹ 2,826,000","70,048 km | Diesel | Auto | MH-47","https://marketplace-cdn.cars24.com/production/10183761782/main image/2026-01-20/car_replace_bg_1570b492-b222-4f70-a7da-d22c6a68f085.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2021,Ford,Golf course road DLF park place Gurugram
2022 Toyota Fortuner,https://www.cars24.com/buy-used-toyota-fortuner-2022-cars-gurgaon-10130268771/,₹ 28.02 lakh,N/A,"73,562 km | Petrol | Auto | DL-12","https://marketplace-cdn.cars24.com/visio/prod/10130268771/mainimage/FrontRightSide-Transparent/shadowBackground/1772889483539METE1F.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Toyota,Sector 48 Gurugram Haryana
2022 Toyota Fortuner,https://www.cars24.com/buy-used-toyota-fortuner-2022-cars-new-delhi-10010064727/,₹ 38.94 lakh,N/A,"51,383 km | Diesel | Auto | DL-5C","https://marketplace-cdn.cars24.com/production/10010064727/main image/2026-03-06/car_replace_bg_bbc98054-387c-49a3-b4e3-32c8ebf14a39.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2022,Toyota,Mansarover Garden New Delhi
2023 Toyota Fortuner,https://www.cars24.com/buy-used-toyota-fortuner-2023-cars-new-delhi-10069669749/,₹ 31.00 lakh,"₹ 3,359,000","81,109 km | Diesel | Auto | GJ-18","https://marketplace-cdn.cars24.com/production/10069669749/main image/2026-02-21/car_replace_bg_ebe9c3a1-9ddd-4d82-803c-40eaeb53812a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2023,Toyota,Rohini 16 Rohini 16 New Delhi
2017 Toyota Fortuner,https://www.cars24.com/buy-used-toyota-fortuner-2017-cars-panipat-16323967735/,₹ 20.35 lakh,N/A,"1,84,043 km | Diesel | Manual | HR-16","https://marketplace-cdn.cars24.com/production/16323967735/main image/2026-02-01/car_replace_bg_76f20050-bf0b-488f-89b9-5ca1a0e0734a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2017,Toyota,Near days hotel Sec 25 part 2 huda Panipat
2015 Toyota Fortuner,https://www.cars24.com/buy-used-toyota-fortuner-2015-cars-panipat-16318261745/,₹ 11.17 lakh,N/A,"2,25,379 km | Diesel | Auto | HR-06","https://marketplace-cdn.cars24.com/visio/prod/16318261745/mainimage/FrontRightSide-Transparent/shadowBackground/17721865190273HGYJM.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",2015,Toyota,Sector 25 part 2 Sector 25 part 2 Panipat
N/A,https://www.cars24.com/buy-used-ford-freestyle-2021-cars-noida-10558365786/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10558365786/main image/2026-01-18/car_replace_bg_9527a7d9-e150-464e-a2ca-5d6e9f7787eb.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-freestyle-2020-cars-gurgaon-10198268734/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/production/10198268734/main image/2026-01-30/car_replace_bg_7f799d22-2865-4c59-973f-af3c1879fc0a.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-gurgaon-11058462741/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/85f8fe5e-1959-11f1-bd51-02ede2007fbe/14e74545-3711-4e84-8990-48d61e300d7b/344ff3ae-7ccf-4449-8ccf-b89d9d7a1462/b4b56ab9-08cc-446b-8eb2-df5bfcf8945b/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-new-delhi-10121561721/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/c246021c-0d4c-11f1-bd51-02ede2007fbe/4353fabb-3002-40a5-984b-e4ef13ba6282/c84607da-9061-4b0f-9845-b45da41bb903/6ff2c745-ec9e-495d-867c-5be5dbd5ebf8/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-noida-15114768730/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/befb2b82-08b0-11f1-bd51-02ede2007fbe/m/4844ff9e-73ac-4d29-9896-5ebb6f212a57/d57572d1-34e6-45be-b7dc-495176ad6c72/de2fb92f-6637-4017-a6e8-116f179de448/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-ghaziabad-10561466753/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/4d851626-fac7-11f0-bd51-02ede2007fbe/8fc382de-a417-4003-9f9b-0b8f0e3fbe5e/708702e2-625a-42af-b366-b1befd22d457/0963d07b-a1e0-49f9-b82a-63e0bd6cb398/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-hyundai-elite-i20-2020-cars-noida-11216363798/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/61ff0a74-fcd1-11f0-bd51-02ede2007fbe/m/9c0c963b-8637-4305-851f-4bc9b0a0dcbb/8bbce2d7-f856-44d2-a350-89392aaaae58/075ca72f-030e-45b8-8dff-ad41e45aa71e/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-ford-fiesta-2011-cars-ghaziabad-11217707742/,N/A,N/A,N/A,"https://marketplace-cdn.cars24.com/visio/prod/11217707742/mainimage/FrontRightSide-Transparent/shadowBackground/17728863859783AD6KH.webp?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-noida-10504361732/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/9f237a02-065e-11f1-bd51-02ede2007fbe/m/0464dc84-fd93-4913-8e66-754a9cc821b8/748964dc-326f-4f18-8a4a-45dac521ee74/4f506e76-36e3-48ff-a691-3df703e81076/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2024-cars-gurgaon-16399161781/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/12fa9514-fceb-11f0-bd51-02ede2007fbe/3c6a5326-d7e2-4ea4-b0e3-9bb20a935b1a/d20c8990-b374-42d4-8911-2f51e08e5a72/14bf7ed4-d8aa-4b10-ac52-2a8db71880b4/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-gurgaon-11068963726/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/af60bb28-10b8-11f1-bd51-02ede2007fbe/m/20c217b3-a6c4-47e4-9f73-1ae5c9cd6733/c717d195-bb74-4930-85b9-0023ff585e54/dfe895b6-ed01-471d-af85-4d16ccf8f71d/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-faridabad-13313066722/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/ca658d74-13b3-11f1-bd51-02ede2007fbe/9cb5d4da-4974-4bda-86a0-d240f0b028cf/898ebc51-903b-495e-a78c-5854c471050a/0958e732-9bbd-48a1-9d0e-1c50aac25860/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
N/A,https://www.cars24.com/buy-used-maruti-dzire-2019-cars-ghaziabad-10010968780/,N/A,N/A,N/A,"https://media.cars24.com/hello-ar/dev/transformed/uploads/no_bg/cd8cbe7c-059f-11f1-bd51-02ede2007fbe/b409c511-eac1-49f1-936a-f81fe7dc047e/7682689a-691e-4e69-bda0-a8b0090472be/51966ac1-81f1-4505-a1ee-7cd6b6f3ea5f/slot/1.png?w=200&format=auto&dpr=2&pad=48,0,0,0&trim-color=auto",N/A,N/A,N/A
